transaction_amount,income,device_fraud_count,account_age_days,transaction_hour,is_foreign_ip,month,fraud_bool
8556.48,10000.0,3,26,23,1,1,1
426.69,100723.59282009576,1,1220,20,0,1,0
89.14,27446.235042197986,1,1105,19,0,7,0
68.16,58990.780139238566,0,790,12,0,6,0
177.89,92599.84706435657,0,1664,16,0,5,0
115.59,123011.46206321672,1,1037,18,0,1,0
709.94,10000.0,3,4,4,0,12,1
282.49,79866.54699243067,1,403,9,0,12,0
203.67,90260.68823366932,0,2219,21,0,10,0
855.9,87455.9527267559,2,424,6,0,9,1
7396.13,30661.906478382272,2,11,2,1,5,1
141.33,10000.0,0,1974,10,0,1,0
195.18,91898.45910141489,0,2361,22,0,3,0
453.14,71823.4090715486,0,987,21,0,2,0
50.25,76773.38252836588,1,3130,18,0,4,0
221.95,84090.46162648869,0,445,18,0,5,0
612.24,42688.39868667258,1,2994,22,0,11,0
1334.58,59133.42635158336,1,371,20,1,3,1
187.11,20887.74452647796,0,3266,19,0,3,0
108.83,62654.02389510751,0,442,15,0,1,0
214.09,49646.704043613754,0,2877,9,0,4,0
153.91,49007.75982613086,0,307,14,0,2,0
553.65,66062.2079852898,0,2803,12,0,6,0
12555.01,62773.54442258255,2,57,4,1,1,1
252.1,114774.03849898258,1,407,20,0,7,0
64.22,22538.082456009623,0,1015,19,0,7,0
26.25,61934.543227653325,1,860,10,0,11,0
469.68,17498.58917093346,0,948,17,0,2,0
46.2,98553.1554750275,0,1838,7,0,11,0
205.98,79996.92654563878,0,2264,15,0,4,0
202.82,53880.672540853964,0,3133,20,0,8,0
4818.09,12402.724724339074,6,5,2,1,3,1
13.57,92168.54875938318,1,1355,10,0,2,0
266.8,85483.89305058483,2,2739,10,0,12,1
235.01,78342.14233433902,0,1559,12,0,5,0
47.2,121124.90154156197,0,1087,12,0,11,0
66.72,76979.18242372961,0,2869,7,0,5,0
431.06,88467.79575642962,0,3577,16,0,4,0
379.35,70848.98550993281,0,2538,8,0,1,0
622.32,56978.64145370899,0,2212,16,0,2,0
211.82,49705.295826274974,1,137,7,0,5,0
47.04,80957.99231453027,1,2699,14,0,12,0
97.88,114568.45389643573,0,2262,20,0,8,0
88.99,95595.51894316936,3,2793,10,0,10,1
1074.5,100918.7463292357,0,2164,13,0,6,0
668.71,60914.074159820055,1,117,12,0,2,0
191.76,42885.70400752586,1,1857,20,0,4,0
300.92,74641.41145957923,1,2092,6,0,8,0
754.55,115539.3296574883,0,1373,10,0,11,0
769.26,88429.41878455844,5,42,1,1,11,1
620.62,43705.265201265735,0,3583,15,0,10,0
427.61,45690.466893525794,2,1049,22,0,7,1
479.97,109074.07832417551,0,2193,17,0,2,0
56.84,102850.92438055159,0,297,19,0,12,0
186.04,62901.76196793761,1,2436,8,0,11,0
60.09,60464.95563563279,0,1667,13,0,2,0
142.66,78070.50384547099,0,1988,17,0,12,0
116.41,84104.69974995387,1,727,6,0,5,0
214.86,39687.59921504663,0,142,6,0,6,0
158.55,74178.21068941464,0,2334,9,0,2,0
557.44,67287.00019416361,0,583,6,0,1,0
511.05,44154.39678765957,0,1951,12,0,11,0
337.36,71936.51834974441,0,3074,18,0,10,0
192.42,120654.9661513157,0,2570,12,0,5,0
436.22,99521.52146486929,1,481,6,0,12,0
183.54,24282.914673880397,0,574,14,0,2,0
898.88,107595.31045409571,0,2756,15,0,2,0
178.51,59914.45439405319,0,2033,7,0,11,0
195.81,32050.300213214854,1,570,22,0,9,0
48.5,90426.88894445031,2,2855,13,0,8,0
376.33,74965.5644847799,0,3109,17,0,11,0
6550.17,21178.601889491772,1,59,2,1,1,1
233.67,103001.40721506672,0,3406,14,0,9,0
296.4,84155.17202326526,0,1780,18,0,4,0
13.84,67984.93638159944,0,2365,22,0,8,0
1410.33,65710.88728564495,0,1142,13,0,2,0
1050.66,66369.37267446246,0,1513,22,0,11,0
60.88,60198.29311776908,1,1378,7,0,4,0
245.43,60847.878747429815,0,251,22,0,10,0
129.45,90463.50152472807,0,3565,11,0,2,0
93.69,78900.01578934069,1,1639,11,0,1,0
137.95,86718.58169778119,0,337,14,0,3,0
297.15,69712.68095341609,1,1043,7,0,7,0
214.74,54218.4375041396,0,2280,21,0,6,0
208.14,51787.48171135278,0,1326,15,0,8,0
130.61,90419.32240503709,0,2665,14,0,6,0
264.46,81379.95690585187,1,2949,11,0,12,0
421.82,118192.65017170455,1,1795,15,0,3,0
1079.67,99783.99224937789,2,1220,11,0,3,1
292.34,53744.38485621891,0,389,17,0,2,0
378.13,75277.36878367164,1,2293,19,0,5,0
117.02,51104.38597832309,1,1918,15,0,9,0
96.49,95041.08775311307,0,2139,18,0,5,0
87.84,67715.35856929143,2,2133,16,0,6,0
132.07,76015.59952243103,0,501,7,0,1,0
700.21,91298.28343782896,0,3289,9,0,3,0
2056.42,38671.03410910762,3,1,4,1,5,1
208.38,49428.32652924945,0,1785,8,0,6,0
592.76,83451.8903226583,0,628,16,0,3,0
399.07,95049.5458713861,0,1293,22,0,4,0
34.78,46841.648060162704,0,3205,8,0,12,0
20.01,66475.90858215245,1,210,20,0,10,0
363.91,21278.0279892143,0,212,9,0,12,0
107.25,37516.82795873431,1,3424,12,0,2,0
166.05,42719.32688809901,3,2329,15,0,7,1
217.31,25292.88558248653,0,324,15,0,12,1
23.67,124968.85361203896,0,2528,12,0,1,0
147.51,38357.32548775435,0,162,18,0,4,0
170.53,50685.37537459028,1,133,9,0,6,0
81.84,113285.4523324235,0,2962,16,0,11,0
2695.76,43510.469804362045,3,47,23,1,11,1
151.03,48067.58679064265,0,789,8,0,8,0
571.21,65765.24074342535,1,2266,15,0,9,0
51.73,113855.26228555116,1,1493,13,0,4,0
744.46,90657.2684931073,0,436,11,0,11,0
61.66,20550.665993733608,0,3151,22,0,12,0
503.01,27071.910714619007,0,3089,18,0,12,0
113.63,67824.21505410474,2,3541,8,0,3,0
1347.23,39994.04108315363,2,2768,18,0,11,1
80.88,83057.25943282654,1,3145,11,0,2,0
322.31,74308.56659145287,0,1480,9,0,12,0
153.0,103383.20817207466,0,3538,21,0,2,0
2648.88,81476.40898593188,1,2672,20,0,6,0
205.58,66132.29412766435,1,1455,18,0,6,0
159.59,66656.09865753575,0,2510,18,0,3,0
127.78,73194.27513092378,1,638,13,0,8,0
68.39,72663.99090661154,1,569,10,0,8,0
184.28,35581.886720311435,0,1919,13,0,2,0
607.22,72361.0599390571,1,435,21,0,3,0
144.47,62880.912298726646,0,2875,17,0,12,0
75.07,63528.52419619261,1,2055,21,0,5,0
109.35,81956.48982317712,0,3519,17,0,2,0
460.86,93942.81390586866,1,1565,11,0,11,0
143.15,104060.11773558051,1,3476,10,0,4,0
222.62,29182.975331231093,1,864,6,0,9,0
80.4,58102.04252913808,0,2411,16,0,7,0
767.88,54243.722337406645,0,141,22,0,6,0
195.65,54439.93800378093,0,3419,14,0,6,0
55.25,95373.74946563179,1,1463,15,0,6,0
475.42,86246.69216721511,2,1065,8,0,8,1
1606.58,80012.9310237928,5,0,23,0,4,1
532.27,51726.41955086652,1,3508,22,0,12,0
18374.11,42936.03300717164,3,44,4,1,3,1
659.07,24706.76334194692,1,1670,19,0,9,0
220.32,99010.92927949179,0,2857,8,0,12,0
1318.31,87299.07706328105,0,233,10,0,9,0
104.31,92239.82400312815,0,504,15,0,5,1
159.33,73925.70982631318,0,2068,13,0,12,0
195.99,36498.973112326596,1,2938,11,0,5,0
252.99,70092.1247493843,0,1019,16,0,8,0
332.43,94352.15364437188,1,2603,19,0,1,0
251.59,89448.64627100147,1,2051,10,0,11,0
136.39,70600.00466868843,0,2181,9,0,11,0
195.3,63649.49138910986,1,1237,17,0,8,0
109.85,56356.21129415104,0,2838,21,0,9,0
487.95,47967.21050814443,0,3552,16,0,3,0
144.44,105538.46797978926,0,984,14,0,10,0
259.3,63460.19161993072,3,36,23,1,10,1
62.88,104451.89766531557,0,432,17,0,11,0
205.1,87187.13781951813,0,363,6,0,5,0
1099.75,103002.88702083065,0,102,6,0,12,0
635.95,67524.4996009076,1,225,14,0,6,0
278.44,53246.92315080214,0,3331,19,0,4,0
451.93,42870.184922848755,0,3551,7,0,5,0
221.11,57541.668989897415,0,1090,7,0,5,0
121.78,66624.27404973854,0,1633,18,0,4,0
34.02,92386.1439778406,0,1369,17,0,10,0
117.65,96331.60493405172,1,1494,19,0,4,0
81.77,98593.55452720103,1,2732,7,0,7,0
1484.97,16195.42781802544,5,10,2,1,3,1
255.87,59456.879139513825,0,1969,21,0,2,0
167.13,66117.8520097378,2,415,12,0,8,1
1227.81,75057.2792312127,0,232,9,0,9,0
257.4,90039.11521754242,1,2344,12,0,6,0
91.67,102061.9663768514,2,1833,20,0,4,0
163.25,116401.3021688067,0,163,12,0,1,0
47.95,70824.92813573187,0,1923,13,0,6,0
61.54,79790.75559600632,1,1286,6,0,6,0
89.26,84636.2921894999,0,2734,12,0,12,0
2352.45,66565.27894219343,1,2795,18,0,5,0
181.55,98717.5011517225,0,2827,12,0,3,0
126.95,89461.82302987488,0,137,10,0,6,0
456.72,66232.67916657416,0,740,16,0,5,0
74.74,60937.200743334455,0,247,13,0,10,0
225.72,40676.71767492543,1,2196,21,0,7,0
73.32,60741.84444853946,0,1891,12,0,12,0
66.7,65580.74626374668,0,1496,8,0,6,0
342.77,102892.60422772932,0,707,19,0,3,0
65.1,96614.07170583431,1,920,17,0,1,0
376.81,66783.85881528708,0,3386,17,0,5,0
260.5,91745.52021463081,0,907,11,0,9,0
261.5,100640.89827831116,0,2790,12,0,10,0
146.8,52416.845882816415,1,2783,19,0,6,0
1171.74,112351.21993626372,0,1072,10,1,11,0
690.32,34916.811451684094,1,2535,11,0,3,0
624.03,25578.401422617193,2,3454,15,0,12,1
497.33,67562.31356504314,1,3202,14,0,2,0
116.24,133319.1647486121,0,1982,6,0,5,0
149.26,63492.61672710803,0,3283,15,0,4,0
373.79,94177.97023209084,0,3152,15,0,12,0
1453.82,67320.54126464954,0,3029,7,0,7,0
205.97,85415.47351245937,0,3310,10,0,1,0
547.76,92835.85325024412,0,583,10,0,3,0
42.4,107895.5863709409,0,2887,13,1,7,0
114.38,113381.82835144765,0,2096,18,0,7,0
475.79,77352.0567982533,1,2257,15,0,3,0
148.81,63628.385411724084,1,2070,7,0,5,0
1352.36,85511.72832498638,0,2191,22,0,4,0
589.44,94486.60594638856,1,491,11,0,6,0
412.45,103149.94056765456,0,2451,20,0,8,0
147.71,66581.0870101168,0,3035,12,0,9,0
57.79,91451.41218808922,0,1321,15,0,7,0
368.29,77784.6578762849,0,2848,9,0,5,0
479.38,83521.52152583766,1,3552,13,0,12,0
228.56,34951.31948506069,0,188,18,0,6,0
89.93,31622.981776819535,0,2746,18,0,10,0
2385.5,88341.70545761683,0,1525,12,0,2,0
237.74,65277.24590762457,2,2023,6,0,6,1
318.08,72135.81282010076,0,395,12,0,3,0
460.64,10000.0,0,701,17,0,7,0
77.74,72715.93182909231,0,1160,9,0,10,0
918.91,79825.54025260388,0,682,13,0,11,0
114.98,88627.10743317106,0,2124,9,0,11,0
206.43,110582.85734282166,2,1578,16,0,5,1
702.16,51733.743576418274,0,2389,10,0,3,0
215.12,103023.85207920379,3,172,11,0,9,1
138.17,50581.83571780996,1,1840,16,0,4,0
63.04,84309.06429674194,1,1551,17,0,11,0
12.88,16595.008824547112,0,3267,11,0,7,0
634.32,48319.558530426875,0,2805,14,0,9,0
20.18,107948.03988078929,1,2824,9,0,1,0
1108.64,82655.61699730161,2,901,13,0,12,1
383.72,44061.32117536725,0,1453,18,0,1,0
74.58,52441.49858463258,0,3488,9,0,7,0
172.15,47033.13323201698,1,1878,21,0,9,0
41.26,89151.53111393712,1,1374,14,0,3,0
88.27,50607.20536530248,0,1155,19,0,10,0
454.09,64952.66913232652,0,1392,20,0,4,0
420.44,74592.70454194752,0,3165,21,0,2,0
521.95,121648.03427991323,1,2501,9,0,2,0
691.14,77285.8176355261,0,699,11,0,2,0
78.98,93651.68205030687,0,2064,10,0,8,0
177.99,105130.70700591532,1,726,13,0,6,0
10592.65,44903.2149391562,2,14,3,1,4,1
451.27,57146.81738771918,0,2192,21,0,5,0
122.82,37509.99516490061,0,932,10,0,11,0
62.5,75832.19291162826,0,3434,19,0,4,0
949.05,71432.85267910267,0,2228,11,0,12,0
573.66,65393.09472356946,0,412,11,0,5,0
432.39,49373.563569902166,1,3051,9,0,9,0
93.46,46463.55339030379,2,892,20,0,5,0
37.73,56312.9466172214,0,282,14,1,8,0
38.14,79674.49654414291,1,2443,16,0,2,0
1485.5,61011.96145144763,0,2313,18,0,10,0
292.01,55619.60413812012,0,2250,11,0,2,0
65.58,95239.33984775757,1,896,10,0,4,0
63.57,71537.30162514056,0,3576,11,0,4,0
365.27,16828.059661116138,2,3315,18,0,12,1
68.47,70123.79218383462,2,2791,10,0,8,0
194.44,95001.35492682495,1,3076,13,0,7,0
637.07,49501.27983521223,1,2730,6,0,10,0
1206.96,56480.686353377256,0,3129,9,0,7,0
26.27,52521.313921539615,2,611,15,0,3,0
323.16,35706.47434180237,2,40,0,1,9,1
759.41,87164.41261277293,0,1634,14,0,3,0
66.16,52632.51104726488,0,1335,19,0,10,0
22.63,56624.85147210014,0,1621,18,1,3,0
286.93,78552.3935400833,0,206,22,0,11,0
107.08,52471.18622125361,0,2982,21,0,8,0
181.56,90651.98345378315,0,491,16,0,6,0
200.48,67271.72715011268,0,2335,9,0,1,0
178.45,79503.02373815901,2,3197,11,0,1,1
214.36,76696.94553332245,1,681,18,0,9,0
142.67,73589.09118199094,2,468,9,0,8,1
273.33,51012.02176174642,0,2327,14,0,10,0
35.22,41716.10068751145,1,1121,18,0,3,0
119.05,150632.80298282162,0,2621,16,0,11,0
1412.35,90691.06564877927,1,1489,15,0,10,0
428.04,73370.62457354303,1,2392,19,0,1,0
82.71,54610.76341885323,0,483,20,0,4,0
199.48,76348.12394719079,0,1017,19,0,12,0
86.61,94740.54011764494,0,1306,16,0,6,0
45.73,25873.42139122996,0,2076,10,0,1,0
47.67,95002.32143190726,2,1614,21,0,6,0
322.53,78674.63119660999,0,2615,13,1,8,0
972.1,72502.54950380352,0,1006,13,0,4,0
142.22,59925.822422682846,2,2337,15,0,4,1
32.95,48835.699717744996,1,2430,12,0,3,0
492.66,27790.72655337563,6,9,3,1,7,1
181.3,70372.16884237363,1,1365,15,0,10,0
6251.61,66065.56607953715,3,2,5,1,10,1
69.71,98410.66977562907,0,456,11,0,1,0
252.25,66019.24489141039,0,248,15,0,3,0
85.91,59823.325985506264,1,1207,6,0,4,0
85.17,57020.947231041006,1,3306,9,0,5,0
109.55,106316.20168712811,1,1548,12,0,4,0
217.61,61186.43715831218,1,2006,15,0,11,0
91.58,31651.640573460034,1,1546,21,0,12,0
44.49,65220.91587510361,0,2434,9,0,3,0
956.31,109089.8458720978,0,1914,8,0,11,0
517.62,74801.37556058203,1,2402,21,0,1,0
163.6,85549.06433109159,1,251,16,0,10,0
1019.21,84143.79580365749,0,809,19,0,4,0
425.95,79990.88822278561,0,1963,22,0,7,0
683.73,56800.34718547078,1,1253,19,0,12,0
92.11,94047.59728219136,0,3280,6,0,12,0
164.33,106460.05390222675,1,403,12,0,3,0
208.86,55608.26169875963,0,3202,9,0,10,0
262.87,25929.789173293757,0,649,16,0,9,0
898.02,86202.76327449895,0,675,7,0,1,0
136.65,72869.12054075685,1,1472,15,0,1,0
47.2,84282.9463732811,1,917,16,0,6,0
240.49,104453.68162253647,0,205,6,0,11,0
439.6,108184.10804077623,1,1953,17,0,3,0
385.12,10000.0,0,1368,15,0,2,0
100.87,81391.950503582,0,2361,6,0,6,0
89.93,71659.79852537648,3,2075,8,0,4,1
517.72,48808.285535638555,1,3101,6,0,12,0
177.85,80545.48288769956,1,2315,12,0,5,0
26.05,76513.65778521869,0,2601,18,0,4,0
338.74,67562.29774889651,0,304,11,0,6,0
365.56,60438.66842275468,3,3134,16,0,4,1
176.8,45266.80940241217,0,3281,11,0,5,0
132.53,49862.89391300887,1,2416,10,0,1,0
76.01,78454.07894178633,0,2391,16,0,6,0
35.92,85122.14738138797,0,1594,16,0,9,0
3226.41,33544.01293977322,3,9,1,0,2,1
74.89,61119.811153230236,0,1139,8,0,2,0
205.83,109718.72436185335,1,408,13,0,10,0
241.13,86462.48698709082,1,1797,21,0,4,0
61.56,70641.26314862074,1,3084,14,0,9,0
64.82,78814.8808964432,1,1029,16,0,11,0
237.13,18052.554929154998,2,2057,13,0,12,1
647.91,69830.12928376494,0,2571,7,0,2,0
46.66,86817.35782829853,0,1567,9,0,5,0
10.92,12597.737925248315,0,1745,13,0,10,0
144.57,92040.93424781776,1,1368,14,0,6,0
157.0,56450.182371022405,0,2008,21,0,4,0
7661.77,63123.238468427284,7,31,23,1,6,1
244.31,46721.964214112944,0,2620,10,0,1,0
601.99,78479.12029572196,1,858,6,0,11,0
467.8,41490.13873681364,1,2736,14,0,8,0
77.34,78776.74951480693,0,2159,16,0,1,0
195.79,71961.2234464495,0,3016,13,0,9,0
165.51,54624.087816447536,0,2719,22,0,9,0
317.82,107013.48770947616,1,1844,22,1,8,1
139.08,49527.539241509745,2,778,9,0,1,1
209.09,21273.315875923676,2,2901,20,0,4,1
109.27,106605.14765797238,0,2922,12,0,1,0
190.74,89502.34379638595,0,3144,20,0,12,0
255.43,64303.43141014083,0,2678,15,0,11,0
6482.33,39889.82841733294,4,19,3,1,2,1
127.17,43353.28386752901,2,598,16,0,3,1
1017.5,49719.48066396036,1,3088,8,0,1,0
203.52,58967.539426490315,1,2290,18,0,10,0
154.35,101589.27212172598,0,962,8,0,11,0
184.43,77583.91736786443,1,1061,6,0,1,0
239.71,85125.20150881041,1,3196,13,0,8,0
741.27,43408.66898718364,2,1642,15,0,8,1
128.39,83244.19547219477,0,3061,22,0,10,0
67.78,84318.33739852654,0,444,19,0,2,0
238.29,52711.34642625763,1,2647,11,0,7,0
528.6,70497.7101100844,0,223,16,0,11,0
5114.47,94612.72034518358,6,17,0,1,8,1
1005.36,97261.35387032038,1,3175,20,0,9,0
578.76,64922.01535376816,0,1012,12,0,12,0
187.4,82718.50901420452,0,909,12,0,10,0
726.63,98380.91044842475,0,3237,19,0,9,0
1095.11,50030.876692805075,0,1726,15,0,11,0
61.36,36196.42076108066,0,3416,8,0,4,0
264.12,45767.70064249402,0,1787,20,0,4,0
143.7,47555.209457104,1,114,7,0,4,0
185.39,64306.24010501849,0,3249,12,0,1,0
72.71,115641.69573451832,0,3585,10,0,4,0
214.53,47802.331021103535,0,967,13,0,6,0
164.23,53331.119835521604,0,1433,17,0,3,0
69.48,41707.81454370045,0,2216,7,0,11,0
236.32,31582.51523981554,2,3464,14,0,4,1
40.19,74101.4719180954,0,1804,9,0,1,0
149.47,78965.87083948228,7,38,0,1,7,1
870.87,44234.339993712914,0,2352,9,0,6,0
442.41,66050.27913209087,0,1072,13,0,6,0
512.58,55721.23898845822,4,6,5,1,7,1
69.31,40521.885056814644,0,1370,22,0,6,0
133.83,77924.02104592964,2,3442,14,0,2,0
1068.44,75876.95936729337,1,3252,10,0,12,0
77.34,48417.01397580684,1,570,21,0,4,0
885.16,70903.03053534463,1,2089,19,0,8,0
12819.76,10000.0,1,19,0,1,6,1
265.36,39595.14849558059,1,2853,17,0,12,0
146.98,23427.942379679385,0,3254,13,0,4,0
506.95,97645.38127672215,0,285,17,0,2,0
258.81,51994.753079448914,0,352,21,0,2,0
493.26,61625.1579275055,0,1056,10,0,6,0
33.95,99853.10575519459,0,2444,7,0,10,0
542.91,110375.80958104694,0,2826,21,0,6,0
70.94,66952.4457751798,1,1296,19,1,11,1
148.37,85795.7275392221,0,1855,22,0,11,0
146.95,34743.644726452825,1,2442,16,0,5,0
28.75,81753.73430986157,0,1027,20,0,12,0
72.92,78660.87423270234,0,131,6,0,4,0
1277.61,71686.32295534521,2,1678,16,0,12,1
90.16,89619.31486016035,2,3252,22,0,9,0
174.14,76605.65649152256,0,330,22,0,5,0
132.33,79770.81391420853,1,2389,6,0,10,0
438.27,71632.28617485556,1,503,16,0,4,0
113.4,100277.69515792312,1,3077,8,0,8,0
9.51,90549.96633675233,0,1338,9,0,6,0
206.9,51944.65821749442,0,2655,11,0,1,0
387.86,67724.2474178376,2,2841,10,0,4,1
3362.09,27762.65724073968,0,422,6,0,9,0
622.34,60852.68677664194,0,3426,22,0,12,0
79.35,85047.0968664687,1,513,9,0,7,0
458.35,122787.36219301012,0,2703,10,0,8,0
289.53,65452.523452731235,2,3543,18,0,6,1
625.33,69644.66806163228,0,3168,20,0,12,0
354.84,95369.43540962298,0,2955,13,0,12,0
56.24,86285.52362282676,2,2655,11,0,9,0
358.99,33626.3598663862,1,1968,15,0,7,0
99.3,74444.73953125138,1,3621,18,0,11,0
317.45,65935.64827406773,0,3233,18,0,12,0
162.91,34500.52003518487,0,2865,11,0,4,0
89.52,79173.07843257702,1,2647,17,0,8,0
175.23,73160.08602708473,1,992,17,0,11,0
328.6,46827.70334710648,1,1056,16,0,2,0
1943.82,93251.53432732217,2,885,21,0,11,1
332.05,90025.30451770089,0,1138,20,0,3,0
26.79,86295.88720445026,0,2717,14,0,1,0
2244.05,70762.23511741291,3,2364,17,0,8,1
53.13,98177.18775996519,1,832,10,0,3,0
1183.69,70746.0393238704,0,2918,16,0,3,0
168.63,78601.70778151817,0,1389,17,0,11,0
255.45,114414.45276934281,0,311,18,1,5,0
237.2,85172.57236319139,0,3373,17,0,12,0
894.59,84642.61940430517,1,172,17,0,8,0
93.45,102211.05000654439,0,758,8,0,7,0
124.02,50831.72270345528,0,95,15,0,1,0
438.31,38911.98035667763,1,37,3,1,1,1
491.7,72563.14798042605,0,168,6,0,1,0
95.66,66533.35579544606,2,1858,12,0,2,0
110.78,89165.53485933821,0,1141,14,0,9,0
855.92,22252.8671170882,0,982,6,0,12,0
414.2,45361.23358962199,1,3356,13,0,2,0
568.39,90626.41940658972,3,1384,22,0,11,1
128.46,56771.987243200994,2,1550,21,0,3,1
225.95,60565.33266614869,1,184,15,0,8,0
455.17,57801.684953878656,1,1443,16,0,12,0
5614.55,66813.92942281064,6,34,5,1,1,1
97.49,44589.78630559383,1,3014,12,1,12,1
584.66,70834.4660585642,0,889,22,0,11,0
155.15,68375.06570022079,0,149,10,0,8,0
314.61,62161.427386772746,1,3564,6,0,5,0
1046.46,102088.53129370633,0,1313,9,0,10,0
100.61,74938.37636698283,0,1696,17,0,9,0
106.91,83005.22743317253,1,2150,19,0,6,0
140.13,78063.49567589886,2,1448,22,0,11,1
56.21,62576.997783896804,0,174,15,0,5,1
141.29,56964.289342186574,0,2730,17,0,7,0
9.88,74953.91166655993,0,828,21,0,7,0
573.76,44036.09820188221,0,2639,22,0,11,0
426.75,74211.0653551649,0,1526,15,0,7,0
1548.48,10000.0,1,20,4,1,10,1
75.36,33640.24804172464,0,938,18,0,8,0
214.72,105368.0499407851,1,593,20,0,5,0
130.23,45075.23367658936,0,2310,22,0,8,0
121.9,66385.16113013645,0,3638,10,0,1,0
330.87,119935.10903913627,1,854,22,1,7,1
496.26,36964.96304736977,2,2822,21,0,9,1
605.55,76406.7803989267,1,201,12,0,5,0
42.93,78647.82326376549,0,140,7,0,6,0
286.35,80686.15378260106,0,633,21,0,11,0
128.98,50534.6132417458,1,3356,8,0,6,0
263.38,66330.46133771354,2,3194,10,0,8,1
247.55,36485.08368103632,1,3559,21,0,8,0
70.18,47772.59390758618,1,2018,19,0,9,0
905.61,29269.152841653035,1,2413,11,0,2,0
373.16,27197.33755231579,1,2875,8,0,4,0
132.24,109773.25835509544,0,2943,11,0,8,0
78.46,130821.90995735081,0,1187,10,0,3,0
464.75,78525.95683739887,0,504,21,0,5,0
498.19,10000.0,1,3240,22,0,2,0
90.49,43628.49314837064,0,3348,16,0,7,0
32.09,53981.85018877106,0,2056,17,0,7,0
32.32,68400.30910215086,1,1894,7,0,5,0
57.0,61309.51513910619,0,1746,13,0,4,0
145.54,81922.66721025358,2,481,18,0,7,1
438.97,81963.7896762203,0,809,17,0,5,0
37.58,24962.219167074007,1,905,22,0,1,0
261.08,58431.338449872695,1,1058,20,0,5,0
129.49,50909.97238206361,0,1650,15,0,6,0
319.33,35905.40836605214,1,2391,8,0,9,0
160.87,66772.8279187982,0,2359,20,0,6,0
180.73,102037.74829263138,0,1900,18,0,1,0
168.4,35207.802001029486,1,1224,8,0,5,0
102.89,73067.17580842928,1,2659,16,0,4,0
176.94,73360.01635932714,0,2791,15,0,1,0
328.73,58888.03146615967,1,401,9,0,6,0
184.79,60564.61138707251,0,1384,9,0,7,0
169.4,56253.53663857,0,3570,22,0,1,0
244.54,87141.00651321678,0,2558,20,0,11,0
57.53,76111.653594149,0,3632,12,0,6,0
146.08,74501.62597470956,0,2973,9,1,6,0
773.77,83838.54302534016,1,1584,17,0,1,0
198.36,101457.98107081183,1,781,7,0,7,0
43.05,55264.09470420335,1,3251,9,0,10,0
140.38,43672.628234920456,0,1553,13,0,11,0
210.78,89463.35771508428,0,1419,13,0,1,0
755.56,83109.19351624962,1,2171,10,0,11,0
3906.51,60035.5871896629,6,51,1,1,12,1
302.84,66956.0770381363,0,502,22,0,12,0
126.42,50704.16679269972,0,3613,19,0,3,0
375.42,38136.40698297697,0,321,16,0,5,0
124.36,86461.43608946966,1,2435,9,0,12,0
210.5,47658.69101221459,2,1211,9,0,9,1
363.9,48359.842436264786,1,1572,10,0,6,0
43.84,70622.88122692236,0,1338,18,0,8,0
63.48,102761.19578598556,1,3444,18,0,1,0
162.64,59319.298536258444,1,2886,19,0,11,0
577.68,101364.56520953124,1,3453,12,0,8,0
303.85,65851.8356638086,0,2028,7,0,4,0
137.05,102558.48641361725,1,2453,7,0,4,0
607.73,70224.28395876575,1,240,7,0,1,0
250.44,10000.0,1,1306,15,0,4,0
159.16,36349.48173265858,0,3549,15,0,7,0
23.26,97520.6142613725,0,2496,10,0,2,0
